,id,answers
27,64,http://dbpedia.org/resource/Jens_Arup_Seip http://dbpedia.org/resource/John_C._Sheehan http://dbpedia.org/resource/John_C._Sheehan http://dbpedia.org/resource/Bernhard_Walthard http://dbpedia.org/resource/K._W._Swart http://dbpedia.org/resource/K._W._Swart http://dbpedia.org/resource/Herman_Wold http://dbpedia.org/resource/K._G._Ramanathan http://dbpedia.org/resource/K._G._Ramanathan http://dbpedia.org/resource/Magnus_Pyke
28,65,http://dbpedia.org/resource/Henry_William_Menard http://dbpedia.org/resource/Henry_William_Menard http://dbpedia.org/resource/Nelson_Dunford http://dbpedia.org/resource/Margaret_Masterman http://dbpedia.org/resource/Margaret_Masterman http://dbpedia.org/resource/Lloyd_Espenschied http://dbpedia.org/resource/Henry_Gilman http://dbpedia.org/resource/Claude_Fortier http://dbpedia.org/resource/Kiril_Bratanov http://dbpedia.org/resource/Alexander_Ostrowski
29,66,http://dbpedia.org/resource/Henry_William_Menard http://dbpedia.org/resource/Henry_William_Menard http://dbpedia.org/resource/Nelson_Dunford http://dbpedia.org/resource/Margaret_Masterman http://dbpedia.org/resource/Margaret_Masterman http://dbpedia.org/resource/Lloyd_Espenschied http://dbpedia.org/resource/Henry_Gilman http://dbpedia.org/resource/Claude_Fortier http://dbpedia.org/resource/Kiril_Bratanov http://dbpedia.org/resource/Alexander_Ostrowski
30,67,http://dbpedia.org/resource/Henry_William_Menard http://dbpedia.org/resource/Henry_William_Menard http://dbpedia.org/resource/Nelson_Dunford http://dbpedia.org/resource/Margaret_Masterman http://dbpedia.org/resource/Margaret_Masterman http://dbpedia.org/resource/Lloyd_Espenschied http://dbpedia.org/resource/Henry_Gilman http://dbpedia.org/resource/Claude_Fortier http://dbpedia.org/resource/Kiril_Bratanov http://dbpedia.org/resource/Alexander_Ostrowski
31,68,http://dbpedia.org/resource/Berta_Karlik http://dbpedia.org/resource/Nikolaus_Hofreiter http://dbpedia.org/resource/Nikolaus_Hofreiter http://dbpedia.org/resource/Albert_Spaulding http://dbpedia.org/resource/Albert_Spaulding http://dbpedia.org/resource/Greta_Stevenson http://dbpedia.org/resource/Greta_Stevenson http://dbpedia.org/resource/Charles_Phelps_Smyth http://dbpedia.org/resource/Harold_Masursky http://dbpedia.org/resource/Boris_Nikolsky
32,69,http://dbpedia.org/resource/Ingrid_Semmingsen http://dbpedia.org/resource/Jonas_Salk http://dbpedia.org/resource/Richard_Guy_Condon http://dbpedia.org/resource/Te-Pei_Feng http://dbpedia.org/resource/Albert_W._Tucker http://dbpedia.org/resource/Ralph_Kronig http://dbpedia.org/resource/Ralph_Kronig http://dbpedia.org/resource/Warren_Ambrose http://dbpedia.org/resource/Michael_Fordham http://dbpedia.org/resource/Michael_Fordham
33,70,http://dbpedia.org/resource/Gyula_N%C3%A9meth_(linguist) http://dbpedia.org/resource/Gyula_N%C3%A9meth_(linguist) http://dbpedia.org/resource/Leopold_Ru%C5%BEi%C4%8Dka http://dbpedia.org/resource/Donald_Walter_Gordon_Murray http://dbpedia.org/resource/Hans_Rothfels http://dbpedia.org/resource/Alfred_Land%C3%A9 http://dbpedia.org/resource/Alfred_Land%C3%A9 http://dbpedia.org/resource/Alexander_S._Wiener http://dbpedia.org/resource/Norman_Perrin http://dbpedia.org/resource/Harald_T._Friis
34,71,http://dbpedia.org/resource/Edward_Chiera http://dbpedia.org/resource/Edward_Chiera http://dbpedia.org/resource/Fredrik_Georg_Gade http://dbpedia.org/resource/Robert_Ramsay_Wright http://dbpedia.org/resource/Friedrich_Zander http://dbpedia.org/resource/Carl_Correns http://dbpedia.org/resource/Carl_Correns http://dbpedia.org/resource/Harriet_Brooks http://dbpedia.org/resource/Hjalmar_Mellin http://dbpedia.org/resource/Hjalmar_Mellin
35,72,http://dbpedia.org/resource/Edward_Chiera http://dbpedia.org/resource/Edward_Chiera http://dbpedia.org/resource/Fredrik_Georg_Gade http://dbpedia.org/resource/Robert_Ramsay_Wright http://dbpedia.org/resource/Friedrich_Zander http://dbpedia.org/resource/Carl_Correns http://dbpedia.org/resource/Carl_Correns http://dbpedia.org/resource/Harriet_Brooks http://dbpedia.org/resource/Hjalmar_Mellin http://dbpedia.org/resource/Hjalmar_Mellin
36,73,http://dbpedia.org/resource/Fedor_Baranov http://dbpedia.org/resource/Fedor_Baranov http://dbpedia.org/resource/Franz_Josef_Kallmann http://dbpedia.org/resource/Luther_P._Eisenhart http://dbpedia.org/resource/Mary_Carson_Breckinridge http://dbpedia.org/resource/Robert_R._Williams http://dbpedia.org/resource/William_Bleckwenn http://dbpedia.org/resource/William_Bleckwenn http://dbpedia.org/resource/Jos%C3%A9_Carlos_Mill%C3%A1s http://dbpedia.org/resource/Jos%C3%A9_Carlos_Mill%C3%A1s
37,74,http://dbpedia.org/resource/John_Hubert_Craigie http://dbpedia.org/resource/John_Hubert_Craigie http://dbpedia.org/resource/Vladimir_Pavlovich_Efroimson http://dbpedia.org/resource/Vladimir_Pavlovich_Efroimson http://dbpedia.org/resource/Vladimir_Pavlovich_Efroimson http://dbpedia.org/resource/Kaoru_Ishikawa http://dbpedia.org/resource/Jerzy_Pniewski http://dbpedia.org/resource/Friedrich_Solmsen http://dbpedia.org/resource/Jean-Louis_Verdier http://dbpedia.org/resource/Abel_Wolman
38,75,http://dbpedia.org/resource/Sidnie_Manton http://dbpedia.org/resource/Sidnie_Manton http://dbpedia.org/resource/Sidnie_Manton http://dbpedia.org/resource/Sidnie_Manton http://dbpedia.org/resource/Georg_Schaltenbrand http://dbpedia.org/resource/John_Bentley_Stringer http://dbpedia.org/resource/Mary_Ellinor_Lucy_Archer http://dbpedia.org/resource/Mary_Ellinor_Lucy_Archer http://dbpedia.org/resource/Cecilia_Payne-Gaposchkin http://dbpedia.org/resource/Roy_Daniells
39,76,http://dbpedia.org/resource/David_Beach_(historian) http://dbpedia.org/resource/David_Beach_(historian) http://dbpedia.org/resource/George_R._Ursul http://dbpedia.org/resource/George_R._Ursul http://dbpedia.org/resource/Tosio_Kato http://dbpedia.org/resource/Clarence_Larson http://dbpedia.org/resource/Clarence_Larson http://dbpedia.org/resource/Paul_Saltman http://dbpedia.org/resource/Kelvin_Lancaster http://dbpedia.org/resource/Abraham_Haskel_Taub
40,77,http://dbpedia.org/resource/John_Finklea http://dbpedia.org/resource/John_Finklea http://dbpedia.org/resource/John_Alexander_Simpson http://dbpedia.org/resource/Lucy_Cranwell http://dbpedia.org/resource/Lucy_Cranwell http://dbpedia.org/resource/HB_Jassin http://dbpedia.org/resource/HB_Jassin http://dbpedia.org/resource/Vera_Nikolaevna_Maslennikova http://dbpedia.org/resource/Z._W._Birnbaum http://dbpedia.org/resource/Z._W._Birnbaum
41,79,http://dbpedia.org/resource/Heinrich_Gei%C3%9Fler http://dbpedia.org/resource/Heinrich_Gei%C3%9Fler http://dbpedia.org/resource/William_Fothergill_Cooke http://dbpedia.org/resource/James_Clerk_Maxwell http://dbpedia.org/resource/Jean_Baptiste_Boisduval http://dbpedia.org/resource/Jean_Baptiste_Boisduval http://dbpedia.org/resource/Johann_von_Lamont http://dbpedia.org/resource/Paul_Gervais http://dbpedia.org/resource/Paul_Gervais http://dbpedia.org/resource/William_Tilbury_Fox
42,80,"http://dbpedia.org/resource/John_Wrottesley,_2nd_Baron_Wrottesley http://dbpedia.org/resource/John_Wrottesley,_2nd_Baron_Wrottesley http://dbpedia.org/resource/Carl_Joseph_Anton_Mittermaier http://dbpedia.org/resource/Carl_Joseph_Anton_Mittermaier http://dbpedia.org/resource/Michael_Faraday http://dbpedia.org/resource/Alexander_Dallas_Bache http://dbpedia.org/resource/Jean_Pierre_Flourens http://dbpedia.org/resource/Jean_Pierre_Flourens http://dbpedia.org/resource/James_Ferguson_(American_astronomer) http://dbpedia.org/resource/William_Parsons,_3rd_Earl_of_Rosse"
43,81,http://dbpedia.org/resource/Guglielmo_Gasparrini http://dbpedia.org/resource/Thomas_Hodgkin http://dbpedia.org/resource/William_Hopkins http://dbpedia.org/resource/Henry_Darwin_Rogers http://dbpedia.org/resource/Otto_Karl_Berg http://dbpedia.org/resource/Andr%C3%A9-Michel_Guerry http://dbpedia.org/resource/Andr%C3%A9-Michel_Guerry http://dbpedia.org/resource/Charles_Beck http://dbpedia.org/resource/Bernhard_Riemann http://dbpedia.org/resource/Bernhard_Riemann
44,82,http://dbpedia.org/resource/Fedor_Baranov http://dbpedia.org/resource/Fedor_Baranov http://dbpedia.org/resource/Franz_Josef_Kallmann http://dbpedia.org/resource/Luther_P._Eisenhart http://dbpedia.org/resource/Mary_Carson_Breckinridge
45,85,http://dbpedia.org/resource/Aline_Ehrlich http://dbpedia.org/resource/Anne_McLaren http://dbpedia.org/resource/Charles_Fr%C3%A9d%C3%A9ric_Girard http://dbpedia.org/resource/Har_Swarup http://dbpedia.org/resource/Charles_Fr%C3%A9d%C3%A9ric_Girard http://dbpedia.org/resource/Har_Swarup http://dbpedia.org/resource/Marcus_Elieser_Bloch
46,90,http://dbpedia.org/resource/Cecilia_Payne-Gaposchkin http://dbpedia.org/resource/Ernst_Ruska http://dbpedia.org/resource/Eugene_P._Gross http://dbpedia.org/resource/H._Richard_Crane http://dbpedia.org/resource/Hiroomi_Umezawa http://dbpedia.org/resource/Hiroomi_Umezawa http://dbpedia.org/resource/Kathleen_Lonsdale http://dbpedia.org/resource/Kathleen_Lonsdale http://dbpedia.org/resource/Leon_Pape http://dbpedia.org/resource/Maria_Goeppert-Mayer http://dbpedia.org/resource/Sophie_Germain http://dbpedia.org/resource/Sophie_Germain
47,96,http://dbpedia.org/resource/Aline_Ehrlich http://dbpedia.org/resource/Anne_McLaren http://dbpedia.org/resource/Charles_Fr%C3%A9d%C3%A9ric_Girard http://dbpedia.org/resource/Har_Swarup http://dbpedia.org/resource/Charles_Fr%C3%A9d%C3%A9ric_Girard http://dbpedia.org/resource/Har_Swarup http://dbpedia.org/resource/Marcus_Elieser_Bloch
48,98,http://dbpedia.org/resource/Aline_Ehrlich http://dbpedia.org/resource/Anne_McLaren http://dbpedia.org/resource/Charles_Fr%C3%A9d%C3%A9ric_Girard http://dbpedia.org/resource/Har_Swarup http://dbpedia.org/resource/Charles_Fr%C3%A9d%C3%A9ric_Girard http://dbpedia.org/resource/Har_Swarup http://dbpedia.org/resource/Marcus_Elieser_Bloch
49,100,http://dbpedia.org/resource/Aline_Ehrlich http://dbpedia.org/resource/Anne_McLaren http://dbpedia.org/resource/Charles_Fr%C3%A9d%C3%A9ric_Girard http://dbpedia.org/resource/Har_Swarup http://dbpedia.org/resource/Charles_Fr%C3%A9d%C3%A9ric_Girard http://dbpedia.org/resource/Har_Swarup http://dbpedia.org/resource/Marcus_Elieser_Bloch
